fips_state_county_code_crosswalk,year,c_yr_pop_covered_any,perc_c_yr_pop_covered_any,c_pop_covered_any,perc_c_pop_covered_any,fips_5_digit
13003,2020,5131,.0087590814,5131,.0087590814,13003
13003,2021,5131,.0087590814,5131,.0087590814,13003
13003,2022,5131,.0087590814,5131,.0087590814,13003
13003,2023,5131,.0087590814,5131,.0087590814,13003
13005,2018,11255,.013888889,11255,.013888889,13005
13005,2019,11255,.013888889,11255,.013888889,13005
13005,2020,11255,.013888889,11255,.013888889,13005
13005,2021,11255,.013888889,11255,.013888889,13005
13005,2022,11255,.013888889,11255,.013888889,13005
13005,2023,11255,.013888889,11255,.013888889,13005
13007,2018,0,0,0,0,13007
13007,2019,0,0,0,0,13007
13007,2020,0,0,0,0,13007
13007,2021,0,0,0,0,13007
13007,2022,0,0,0,0,13007
13007,2023,0,0,0,0,13007
13009,2018,43640,.013888889,43640,.013888889,13009
13009,2019,43640,.013888889,43640,.013888889,13009
13009,2020,43640,.013888889,43640,.013888889,13009
13009,2021,43640,.013888889,43640,.013888889,13009
13009,2022,43640,.013888889,43640,.013888889,13009
13009,2023,43640,.013888889,43640,.013888889,13009
13011,2018,19842,.013888889,19842,.013888889,13011
13011,2019,19842,.013888889,19842,.013888889,13011
13011,2020,19842,.013888889,19842,.013888889,13011
13011,2021,19842,.013888889,19842,.013888889,13011
13011,2022,19842,.013888889,19842,.013888889,13011
13011,2023,19842,.013888889,19842,.013888889,13011
13013,2018,90210,.013888889,90210,.013888889,13013
13013,2019,90210,.013888889,90210,.013888889,13013
13013,2020,90210,.013888889,90210,.013888889,13013
13013,2021,90210,.013888889,90210,.013888889,13013
13013,2022,90210,.013888889,90210,.013888889,13013
13013,2023,90210,.013888889,90210,.013888889,13013
13015,2018,114172,.0138081,114172,.0138081,13015
13015,2019,114172,.0138081,114172,.0138081,13015
13015,2020,114172,.0138081,114172,.0138081,13015
13015,2021,114172,.0138081,114172,.0138081,13015
13015,2022,114172,.0138081,114172,.0138081,13015
13015,2023,114172,.0138081,114172,.0138081,13015
13017,2018,17053,.013888889,17053,.013888889,13017
13017,2019,17053,.013888889,17053,.013888889,13017
13017,2020,17053,.013888889,17053,.013888889,13017
13017,2021,17053,.013888889,17053,.013888889,13017
13017,2022,17053,.013888889,17053,.013888889,13017
13017,2023,17053,.013888889,17053,.013888889,13017
13019,2018,17296,.013139822,17296,.013139822,13019
13019,2019,17296,.013139822,17296,.013139822,13019
13019,2020,17296,.013139822,17296,.013139822,13019
13019,2021,17296,.013139822,17296,.013139822,13019
13019,2022,17296,.013139822,17296,.013139822,13019
13019,2023,17296,.013139822,17296,.013139822,13019
13021,2018,156087,.0069461577,156087,.0069461577,13021
13021,2019,156087,.0069461577,156087,.0069461577,13021
13021,2020,156087,.0069461577,156087,.0069461577,13021
13021,2021,156087,.0069461577,156087,.0069461577,13021
13021,2022,156087,.0069461577,156087,.0069461577,13021
13021,2023,156087,.0069461577,156087,.0069461577,13021
13023,2018,12149,.013888889,12149,.013888889,13023
13023,2019,12149,.013888889,12149,.013888889,13023
13023,2020,12149,.013888889,12149,.013888889,13023
13023,2021,12149,.013888889,12149,.013888889,13023
13023,2022,12149,.013888889,12149,.013888889,13023
13023,2023,12149,.013888889,12149,.013888889,13023
13025,2018,17807,.013523592,17807,.013523592,13025
13025,2019,17807,.013523592,17807,.013523592,13025
13025,2020,17807,.013523592,17807,.013523592,13025
13025,2021,17807,.013523592,17807,.013523592,13025
13025,2022,17807,.013523592,17807,.013523592,13025
13025,2023,17807,.013523592,17807,.013523592,13025
13027,2018,15529,.013446419,15529,.013446419,13027
13027,2019,15529,.013446419,15529,.013446419,13027
13027,2020,15529,.013446419,15529,.013446419,13027
13027,2021,15529,.013446419,15529,.013446419,13027
13027,2022,15529,.013446419,15529,.013446419,13027
13027,2023,15529,.013446419,15529,.013446419,13027
13029,2018,50002,.013888889,50002,.013888889,13029
13029,2019,50002,.013888889,50002,.013888889,13029
13029,2020,50002,.013888889,50002,.013888889,13029
13029,2021,50002,.013888889,50002,.013888889,13029
13029,2022,50002,.013888889,50002,.013888889,13029
13029,2023,50002,.013888889,50002,.013888889,13029
13031,2018,84169,.013751486,84169,.013751486,13031
13031,2019,84169,.013751486,84169,.013751486,13031
13031,2020,84169,.013751486,84169,.013751486,13031
13031,2021,84169,.013751486,84169,.013751486,13031
13031,2022,84169,.013751486,84169,.013751486,13031
13031,2023,84169,.013751486,84169,.013751486,13031
13033,2018,23884,.013498911,23884,.013498911,13033
13033,2019,23884,.013498911,23884,.013498911,13033
13033,2020,23884,.013498911,23884,.013498911,13033
13033,2021,23884,.013498911,23884,.013498911,13033
13033,2022,23884,.013498911,23884,.013498911,13033
13033,2023,23884,.013498911,23884,.013498911,13033
13035,2018,27269,.013350822,27269,.013350822,13035
13035,2019,27269,.013350822,27269,.013350822,13035
13035,2020,27269,.013350822,27269,.013350822,13035
13035,2021,27269,.013350822,27269,.013350822,13035
13035,2022,27269,.013350822,27269,.013350822,13035
13035,2023,27269,.013350822,27269,.013350822,13035
13037,2018,5239,.012694328,5239,.012694328,13037
13037,2019,5239,.012694328,5239,.012694328,13037
13037,2020,5239,.012694328,5239,.012694328,13037
13037,2021,5239,.012694328,5239,.012694328,13037
13037,2022,5239,.012694328,5239,.012694328,13037
13037,2023,5239,.012694328,5239,.012694328,13037
13039,2018,58199,.013637459,58199,.013637459,13039
13039,2019,58199,.013637459,58199,.013637459,13039
13039,2020,58199,.013637459,58199,.013637459,13039
13039,2021,58199,.013637459,58199,.013637459,13039
13039,2022,58199,.013637459,58199,.013637459,13039
13039,2023,58199,.013637459,58199,.013637459,13039
13043,2018,11010,.013888889,11010,.013888889,13043
13043,2019,11010,.013888889,11010,.013888889,13043
13043,2020,11010,.013888889,11010,.013888889,13043
13043,2021,11010,.013888889,11010,.013888889,13043
13043,2022,11010,.013888889,11010,.013888889,13043
13043,2023,11010,.013888889,11010,.013888889,13043
13045,2018,135453,.013888889,135453,.013888889,13045
13045,2019,135453,.013888889,135453,.013888889,13045
13045,2020,135453,.013888889,135453,.013888889,13045
13045,2021,135453,.013888889,135453,.013888889,13045
13045,2022,135453,.013888889,135453,.013888889,13045
13045,2023,135453,.013888889,135453,.013888889,13045
13047,2018,69749,.013888889,69749,.013888889,13047
13047,2019,69749,.013888889,69749,.013888889,13047
13047,2020,69749,.013888889,69749,.013888889,13047
13047,2021,69749,.013888889,69749,.013888889,13047
13047,2022,69749,.013888889,69749,.013888889,13047
13047,2023,69749,.013888889,69749,.013888889,13047
13049,2018,12027,.012915926,12027,.012915926,13049
13049,2019,12027,.012915926,12027,.012915926,13049
13049,2020,12027,.012915926,12027,.012915926,13049
13049,2021,12027,.012915926,12027,.012915926,13049
13049,2022,12027,.012915926,12027,.012915926,13049
13049,2023,12027,.012915926,12027,.012915926,13049
13051,2018,304774,.013888889,304774,.013888889,13051
13051,2019,304774,.013888889,304774,.013888889,13051
13051,2020,304774,.013888889,304774,.013888889,13051
13051,2021,304774,.013888889,304774,.013888889,13051
13051,2022,304774,.013888889,304774,.013888889,13051
13051,2023,304774,.013888889,304774,.013888889,13051
13053,2018,0,0,0,0,13053
13053,2019,0,0,0,0,13053
13053,2020,0,0,0,0,13053
13053,2021,0,0,0,0,13053
13053,2022,0,0,0,0,13053
13053,2023,0,0,0,0,13053
13055,2018,24991,.012455046,24991,.012455046,13055
13055,2019,24991,.012455046,24991,.012455046,13055
13055,2020,24991,.012455046,24991,.012455046,13055
13055,2021,24991,.012455046,24991,.012455046,13055
13055,2022,24991,.012455046,24991,.012455046,13055
13055,2023,24991,.012455046,24991,.012455046,13055
13057,2018,288016,.013843851,288016,.013843851,13057
13057,2019,288016,.013843851,288016,.013843851,13057
13057,2020,288016,.013843851,288016,.013843851,13057
13057,2021,288016,.013843851,288016,.013843851,13057
13057,2022,288016,.013843851,288016,.013843851,13057
13057,2023,288016,.013843851,288016,.013843851,13057
13059,2018,130796,.013888889,130796,.013888889,13059
13059,2019,130796,.013888889,130796,.013888889,13059
13059,2020,130796,.013888889,130796,.013888889,13059
13059,2021,130796,.013888889,130796,.013888889,13059
13059,2022,130796,.013888889,130796,.013888889,13059
13059,2023,130796,.013888889,130796,.013888889,13059
13061,2018,2859,.010327265,2859,.010327265,13061
13061,2019,2859,.010327265,2859,.010327265,13061
13061,2020,2859,.010327265,2859,.010327265,13061
13061,2021,2859,.010327265,2859,.010327265,13061
13061,2022,2859,.010327265,2859,.010327265,13061
13061,2023,2859,.010327265,2859,.010327265,13061
13063,2018,283267,.013888889,283267,.013888889,13063
13063,2019,283267,.013888889,283267,.013888889,13063
13063,2020,283267,.013888889,283267,.013888889,13063
13063,2021,283267,.013888889,283267,.013888889,13063
13063,2022,283267,.013888889,283267,.013888889,13063
13063,2023,283267,.013888889,283267,.013888889,13063
13065,2018,6644,.013888889,6644,.013888889,13065
13065,2019,6644,.013888889,6644,.013888889,13065
13065,2020,6644,.013888889,6644,.013888889,13065
13065,2021,6644,.013888889,6644,.013888889,13065
13065,2022,6644,.013888889,6644,.013888889,13065
13065,2023,6644,.013888889,6644,.013888889,13065
13067,2018,776379,.013888889,776379,.013888889,13067
13067,2019,776379,.013888889,776379,.013888889,13067
13067,2020,776379,.013888889,776379,.013888889,13067
13067,2021,776379,.013888889,776379,.013888889,13067
13067,2022,776379,.013888889,776379,.013888889,13067
13067,2023,776379,.013888889,776379,.013888889,13067
13069,2018,40293,.012919591,40293,.012919591,13069
13069,2019,40293,.012919591,40293,.012919591,13069
13069,2020,40293,.012919591,40293,.012919591,13069
13069,2021,40293,.012919591,40293,.012919591,13069
13069,2022,40293,.012919591,40293,.012919591,13069
13069,2023,40293,.012919591,40293,.012919591,13069
13071,2018,16100,.0048661889,16100,.0048661889,13071
13071,2019,16100,.0048661889,16100,.0048661889,13071
13071,2020,16100,.0048661889,16100,.0048661889,13071
13071,2021,16100,.0048661889,16100,.0048661889,13071
13071,2022,16100,.0048661889,16100,.0048661889,13071
13071,2023,16100,.0048661889,16100,.0048661889,13071
13073,2018,165598,.013888889,165598,.013888889,13073
13073,2019,165598,.013888889,165598,.013888889,13073
13073,2020,165598,.013888889,165598,.013888889,13073
13073,2021,165598,.013888889,165598,.013888889,13073
13073,2022,165598,.013888889,165598,.013888889,13073
13073,2023,165598,.013888889,165598,.013888889,13073
13075,2018,16522,.01330428,16522,.01330428,13075
13075,2019,16522,.01330428,16522,.01330428,13075
13075,2020,16522,.01330428,16522,.01330428,13075
13075,2021,16522,.01330428,16522,.01330428,13075
13075,2022,16522,.01330428,16522,.01330428,13075
13075,2023,16522,.01330428,16522,.01330428,13075
13077,2018,155787,.013888889,155787,.013888889,13077
13077,2019,155787,.013888889,155787,.013888889,13077
13077,2020,155787,.013888889,155787,.013888889,13077
13077,2021,155787,.013888889,155787,.013888889,13077
13077,2022,155787,.013888889,155787,.013888889,13077
13077,2023,155787,.013888889,155787,.013888889,13077
13079,2018,12183,.013888889,12183,.013888889,13079
13079,2019,12183,.013888889,12183,.013888889,13079
13079,2020,12183,.013888889,12183,.013888889,13079
13079,2021,12183,.013888889,12183,.013888889,13079
13079,2022,12183,.013888889,12183,.013888889,13079
13079,2023,12183,.013888889,12183,.013888889,13079
13081,2018,19578,.013574115,19578,.013574115,13081
13081,2019,19578,.013574115,19578,.013574115,13081
13081,2020,19578,.013574115,19578,.013574115,13081
13081,2021,19578,.013574115,19578,.013574115,13081
13081,2022,19578,.013574115,19578,.013574115,13081
13081,2023,19578,.013574115,19578,.013574115,13081
13083,2018,2204,.0019088994,2204,.0019088994,13083
13083,2019,2204,.0019088994,2204,.0019088994,13083
13083,2020,2204,.0019088994,2204,.0019088994,13083
13083,2021,2204,.0019088994,2204,.0019088994,13083
13083,2022,2204,.0019088994,2204,.0019088994,13083
13083,2023,2204,.0019088994,2204,.0019088994,13083
13085,2018,31870,.012038372,31870,.012038372,13085
13085,2019,31870,.012038372,31870,.012038372,13085
13085,2020,31870,.012038372,31870,.012038372,13085
13085,2021,31870,.012038372,31870,.012038372,13085
13085,2022,31870,.012038372,31870,.012038372,13085
13085,2023,31870,.012038372,31870,.012038372,13085
13087,2018,28869,.013761613,28869,.013761613,13087
13087,2019,28869,.013761613,28869,.013761613,13087
13087,2020,28869,.013761613,28869,.013761613,13087
13087,2021,28869,.013761613,28869,.013761613,13087
13087,2022,28869,.013761613,28869,.013761613,13087
13087,2023,28869,.013761613,28869,.013761613,13087
13089,2018,665435,.013888889,665435,.013888889,13089
13089,2019,665435,.013888889,665435,.013888889,13089
13089,2020,665435,.013888889,665435,.013888889,13089
13089,2021,665435,.013888889,665435,.013888889,13089
13089,2022,665435,.013888889,665435,.013888889,13089
13089,2023,665435,.013888889,665435,.013888889,13089
13091,2018,19466,.012582543,19466,.012582543,13091
13091,2019,19466,.012582543,19466,.012582543,13091
13091,2020,19466,.012582543,19466,.012582543,13091
13091,2021,19466,.012582543,19466,.012582543,13091
13091,2022,19466,.012582543,19466,.012582543,13091
13091,2023,19466,.012582543,19466,.012582543,13091
13093,2018,10307,.010532135,10307,.010532135,13093
13093,2019,10307,.010532135,10307,.010532135,13093
13093,2020,10307,.010532135,10307,.010532135,13093
13093,2021,10307,.010532135,10307,.010532135,13093
13093,2022,10307,.010532135,10307,.010532135,13093
13093,2023,10307,.010532135,10307,.010532135,13093
13095,2018,82071,.013888889,82071,.013888889,13095
13095,2019,82071,.013888889,82071,.013888889,13095
13095,2020,82071,.013888889,82071,.013888889,13095
13095,2021,82071,.013888889,82071,.013888889,13095
13095,2022,82071,.013888889,82071,.013888889,13095
13095,2023,82071,.013888889,82071,.013888889,13095
13097,2018,140919,.013888889,140919,.013888889,13097
13097,2019,140919,.013888889,140919,.013888889,13097
13097,2020,140919,.013888889,140919,.013888889,13097
13097,2021,140919,.013888889,140919,.013888889,13097
13097,2022,140919,.013888889,140919,.013888889,13097
13097,2023,140919,.013888889,140919,.013888889,13097
13099,2018,10179,.013619943,10179,.013619943,13099
13099,2019,10179,.013619943,10179,.013619943,13099
13099,2020,10179,.013619943,10179,.013619943,13099
13099,2021,10179,.013619943,10179,.013619943,13099
13099,2022,10179,.013619943,10179,.013619943,13099
13099,2023,10179,.013619943,10179,.013619943,13099
13101,2018,3676,.013888889,3676,.013888889,13101
13101,2019,3676,.013888889,3676,.013888889,13101
13101,2020,3676,.013888889,3676,.013888889,13101
13101,2021,3676,.013888889,3676,.013888889,13101
13101,2022,3676,.013888889,3676,.013888889,13101
13101,2023,3676,.013888889,3676,.013888889,13101
13103,2018,71206,.013888889,71206,.013888889,13103
13103,2019,71206,.013888889,71206,.013888889,13103
13103,2020,71206,.013888889,71206,.013888889,13103
13103,2021,71206,.013888889,71206,.013888889,13103
13103,2022,71206,.013888889,71206,.013888889,13103
13103,2023,71206,.013888889,71206,.013888889,13103
13105,2018,19927,.013309795,19927,.013309795,13105
13105,2019,19927,.013309795,19927,.013309795,13105
13105,2020,19927,.013309795,19927,.013309795,13105
13105,2021,19927,.013309795,19927,.013309795,13105
13105,2022,19927,.013309795,19927,.013309795,13105
13105,2023,19927,.013309795,19927,.013309795,13105
13107,2018,21806,.013462887,21806,.013462887,13107
13107,2019,21806,.013462887,21806,.013462887,13107
13107,2020,21806,.013462887,21806,.013462887,13107
13107,2021,21806,.013462887,21806,.013462887,13107
13107,2022,21806,.013462887,21806,.013462887,13107
13107,2023,21806,.013462887,21806,.013462887,13107
13109,2018,3382,.0044026827,3382,.0044026827,13109
13109,2019,3382,.0044026827,3382,.0044026827,13109
13109,2020,3382,.0044026827,3382,.0044026827,13109
13109,2021,3382,.0044026827,3382,.0044026827,13109
13109,2022,3382,.0044026827,3382,.0044026827,13109
13109,2023,3382,.0044026827,3382,.0044026827,13109
13111,2018,25940,.013143548,25940,.013143548,13111
13111,2019,25940,.013143548,25940,.013143548,13111
13111,2020,25940,.013143548,25940,.013143548,13111
13111,2021,25940,.013143548,25940,.013143548,13111
13111,2022,25940,.013143548,25940,.013143548,13111
13111,2023,25940,.013143548,25940,.013143548,13111
13113,2018,123563,.013888889,123563,.013888889,13113
13113,2019,123563,.013888889,123563,.013888889,13113
13113,2020,123563,.013888889,123563,.013888889,13113
13113,2021,123563,.013888889,123563,.013888889,13113
13113,2022,123563,.013888889,123563,.013888889,13113
13113,2023,123563,.013888889,123563,.013888889,13113
13115,2018,100074,.013888889,100074,.013888889,13115
13115,2019,100074,.013888889,100074,.013888889,13115
13115,2020,100074,.013888889,100074,.013888889,13115
13115,2021,100074,.013888889,100074,.013888889,13115
13115,2022,100074,.013888889,100074,.013888889,13115
13115,2023,100074,.013888889,100074,.013888889,13115
13117,2018,275253,.013888889,275253,.013888889,13117
13117,2019,275253,.013888889,275253,.013888889,13117
13117,2020,275253,.013888889,275253,.013888889,13117
13117,2021,275253,.013888889,275253,.013888889,13117
13117,2022,275253,.013888889,275253,.013888889,13117
13117,2023,275253,.013888889,275253,.013888889,13117
13119,2018,22562,.012090482,22562,.012090482,13119
13119,2019,22562,.012090482,22562,.012090482,13119
13119,2020,22562,.012090482,22562,.012090482,13119
13119,2021,22562,.012090482,22562,.012090482,13119
13119,2022,22562,.012090482,22562,.012090482,13119
13119,2023,22562,.012090482,22562,.012090482,13119
13121,2018,1007495,.013888889,1007495,.013888889,13121
13121,2019,1007495,.013888889,1007495,.013888889,13121
13121,2020,1007495,.013888889,1007495,.013888889,13121
13121,2021,1007495,.013888889,1007495,.013888889,13121
13121,2022,1007495,.013888889,1007495,.013888889,13121
13121,2023,1007495,.013888889,1007495,.013888889,13121
13123,2018,32972,.013888889,32972,.013888889,13123
13123,2019,32972,.013888889,32972,.013888889,13123
13123,2020,32972,.013888889,32972,.013888889,13123
13123,2021,32972,.013888889,32972,.013888889,13123
13123,2022,32972,.013888889,32972,.013888889,13123
13123,2023,32972,.013888889,32972,.013888889,13123
13125,2018,2968,.011495321,2968,.011495321,13125
13125,2019,2968,.011495321,2968,.011495321,13125
13125,2020,2968,.011495321,2968,.011495321,13125
13125,2021,2968,.011495321,2968,.011495321,13125
13125,2022,2968,.011495321,2968,.011495321,13125
13125,2023,2968,.011495321,2968,.011495321,13125
13127,2018,85550,.013888889,85550,.013888889,13127
13127,2019,85550,.013888889,85550,.013888889,13127
13127,2020,85550,.013888889,85550,.013888889,13127
13127,2021,85550,.013888889,85550,.013888889,13127
13127,2022,85550,.013888889,85550,.013888889,13127
13127,2023,85550,.013888889,85550,.013888889,13127
13129,2018,59698,.013626171,59698,.013626171,13129
13129,2019,59698,.013626171,59698,.013626171,13129
13129,2020,59698,.013626171,59698,.013626171,13129
13129,2021,59698,.013626171,59698,.013626171,13129
13129,2022,59698,.013626171,59698,.013626171,13129
13129,2023,59698,.013626171,59698,.013626171,13129
13131,2018,25591,.013695163,25591,.013695163,13131
13131,2019,25591,.013695163,25591,.013695163,13131
13131,2020,25591,.013695163,25591,.013695163,13131
13131,2021,25591,.013695163,25591,.013695163,13131
13131,2022,25591,.013695163,25591,.013695163,13131
13131,2023,25591,.013695163,25591,.013695163,13131
13133,2018,20762,.012523283,20762,.012523283,13133
13133,2019,20762,.012523283,20762,.012523283,13133
13133,2020,20762,.012523283,20762,.012523283,13133
13133,2021,20762,.012523283,20762,.012523283,13133
13133,2022,20762,.012523283,20762,.012523283,13133
13133,2023,20762,.012523283,20762,.012523283,13133
13135,2018,977787,.013523401,977787,.013523401,13135
13135,2019,977787,.013523401,977787,.013523401,13135
13135,2020,977787,.013523401,977787,.013523401,13135
13135,2021,977787,.013523401,977787,.013523401,13135
13135,2022,977787,.013523401,977787,.013523401,13135
13135,2023,977787,.013523401,977787,.013523401,13135
13137,2018,49481,.013888889,49481,.013888889,13137
13137,2019,49481,.013888889,49481,.013888889,13137
13137,2020,49481,.013888889,49481,.013888889,13137
13137,2021,49481,.013888889,49481,.013888889,13137
13137,2022,49481,.013888889,49481,.013888889,13137
13137,2023,49481,.013888889,49481,.013888889,13137
13139,2018,213984,.013888889,213984,.013888889,13139
13139,2019,213984,.013888889,213984,.013888889,13139
13139,2020,213984,.013888889,213984,.013888889,13139
13139,2021,213984,.013888889,213984,.013888889,13139
13139,2022,213984,.013888889,213984,.013888889,13139
13139,2023,213984,.013888889,213984,.013888889,13139
13141,2018,8248,.013888889,8248,.013888889,13141
13141,2019,8248,.013888889,8248,.013888889,13141
13141,2020,8248,.013888889,8248,.013888889,13141
13141,2021,8248,.013888889,8248,.013888889,13141
13141,2022,8248,.013888889,8248,.013888889,13141
13141,2023,8248,.013888889,8248,.013888889,13141
13143,2018,32058,.013888889,32058,.013888889,13143
13143,2019,32058,.013888889,32058,.013888889,13143
13143,2020,32058,.013888889,32058,.013888889,13143
13143,2021,32058,.013888889,32058,.013888889,13143
13143,2022,32058,.013888889,32058,.013888889,13143
13143,2023,32058,.013888889,32058,.013888889,13143
13145,2018,36157,.013888889,36157,.013888889,13145
13145,2019,36157,.013888889,36157,.013888889,13145
13145,2020,36157,.013888889,36157,.013888889,13145
13145,2021,36157,.013888889,36157,.013888889,13145
13145,2022,36157,.013888889,36157,.013888889,13145
13145,2023,36157,.013888889,36157,.013888889,13145
13147,2018,26806,.013888889,26806,.013888889,13147
13147,2019,26806,.013888889,26806,.013888889,13147
13147,2020,26806,.013888889,26806,.013888889,13147
13147,2021,26806,.013888889,26806,.013888889,13147
13147,2022,26806,.013888889,26806,.013888889,13147
13147,2023,26806,.013888889,26806,.013888889,13147
13149,2018,11889,.0133402,11889,.0133402,13149
13149,2019,11889,.0133402,11889,.0133402,13149
13149,2020,11889,.0133402,11889,.0133402,13149
13149,2021,11889,.0133402,11889,.0133402,13149
13149,2022,11889,.0133402,11889,.0133402,13149
13149,2023,11889,.0133402,11889,.0133402,13149
13151,2018,252175,.013888889,252175,.013888889,13151
13151,2019,252175,.013888889,252175,.013888889,13151
13151,2020,252175,.013888889,252175,.013888889,13151
13151,2021,252175,.013888889,252175,.013888889,13151
13151,2022,252175,.013888889,252175,.013888889,13151
13151,2023,252175,.013888889,252175,.013888889,13151
13153,2018,173362,.013888889,173362,.013888889,13153
13153,2019,173362,.013888889,173362,.013888889,13153
13153,2020,173362,.013888889,173362,.013888889,13153
13153,2021,173362,.013888889,173362,.013888889,13153
13153,2022,173362,.013888889,173362,.013888889,13153
13153,2023,173362,.013888889,173362,.013888889,13153
13155,2018,8892,.013888889,8892,.013888889,13155
13155,2019,8892,.013888889,8892,.013888889,13155
13155,2020,8892,.013888889,8892,.013888889,13155
13155,2021,8892,.013888889,8892,.013888889,13155
13155,2022,8892,.013888889,8892,.013888889,13155
13155,2023,8892,.013888889,8892,.013888889,13155
13157,2018,89917,.013106854,89917,.013106854,13157
13157,2019,89917,.013106854,89917,.013106854,13157
13157,2020,89917,.013106854,89917,.013106854,13157
13157,2021,89917,.013106854,89917,.013106854,13157
13157,2022,89917,.013106854,89917,.013106854,13157
13157,2023,89917,.013106854,89917,.013106854,13157
13159,2018,13809,.01150727,13809,.01150727,13159
13159,2019,13809,.01150727,13809,.01150727,13159
13159,2020,13809,.01150727,13809,.01150727,13159
13159,2021,13809,.01150727,13809,.01150727,13159
13159,2022,13809,.01150727,13809,.01150727,13159
13159,2023,13809,.01150727,13809,.01150727,13159
13161,2018,14963,.013888889,14963,.013888889,13161
13161,2019,14963,.013888889,14963,.013888889,13161
13161,2020,14963,.013888889,14963,.013888889,13161
13161,2021,14963,.013888889,14963,.013888889,13161
13161,2022,14963,.013888889,14963,.013888889,13161
13161,2023,14963,.013888889,14963,.013888889,13161
13163,2018,15164,.013888889,15164,.013888889,13163
13163,2019,15164,.013888889,15164,.013888889,13163
13163,2020,15164,.013888889,15164,.013888889,13163
13163,2021,15164,.013888889,15164,.013888889,13163
13163,2022,15164,.013888889,15164,.013888889,13163
13163,2023,15164,.013888889,15164,.013888889,13163
13165,2018,8718,.013888889,8718,.013888889,13165
13165,2019,8718,.013888889,8718,.013888889,13165
13165,2020,8718,.013888889,8718,.013888889,13165
13165,2021,8718,.013888889,8718,.013888889,13165
13165,2022,8718,.013888889,8718,.013888889,13165
13165,2023,8718,.013888889,8718,.013888889,13165
13167,2018,0,0,0,0,13167
13167,2019,0,0,0,0,13167
13167,2020,0,0,0,0,13167
13167,2021,0,0,0,0,13167
13167,2022,0,0,0,0,13167
13167,2023,0,0,0,0,13167
13169,2018,28565,.013888889,28565,.013888889,13169
13169,2019,28565,.013888889,28565,.013888889,13169
13169,2020,28565,.013888889,28565,.013888889,13169
13169,2021,28565,.013888889,28565,.013888889,13169
13169,2022,28565,.013888889,28565,.013888889,13169
13169,2023,28565,.013888889,28565,.013888889,13169
13171,2018,19178,.013328719,19178,.013328719,13171
13171,2019,19178,.013328719,19178,.013328719,13171
13171,2020,19178,.013328719,19178,.013328719,13171
13171,2021,19178,.013328719,19178,.013328719,13171
13171,2022,19178,.013328719,19178,.013328719,13171
13171,2023,19178,.013328719,19178,.013328719,13171
13173,2018,10316,.013888889,10316,.013888889,13173
13173,2019,10316,.013888889,10316,.013888889,13173
13173,2020,10316,.013888889,10316,.013888889,13173
13173,2021,10316,.013888889,10316,.013888889,13173
13173,2022,10316,.013888889,10316,.013888889,13173
13173,2023,10316,.013888889,10316,.013888889,13173
13175,2018,47327,.013195476,47327,.013195476,13175
13175,2019,47327,.013195476,47327,.013195476,13175
13175,2020,47327,.013195476,47327,.013195476,13175
13175,2021,47327,.013195476,47327,.013195476,13175
13175,2022,47327,.013195476,47327,.013195476,13175
13175,2023,47327,.013195476,47327,.013195476,13175
13177,2018,33924,.013642769,33924,.013642769,13177
13177,2019,33924,.013642769,33924,.013642769,13177
13177,2020,33924,.013642769,33924,.013642769,13177
13177,2021,33924,.013642769,33924,.013642769,13177
13177,2022,33924,.013642769,33924,.013642769,13177
13177,2023,33924,.013642769,33924,.013642769,13177
13179,2018,69563,.013146725,69563,.013146725,13179
13179,2019,69563,.013146725,69563,.013146725,13179
13179,2020,69563,.013146725,69563,.013146725,13179
13179,2021,69563,.013146725,69563,.013146725,13179
13179,2022,69563,.013146725,69563,.013146725,13179
13179,2023,69563,.013146725,69563,.013146725,13179
13181,2018,6496,.011381635,6496,.011381635,13181
13181,2019,6496,.011381635,6496,.011381635,13181
13181,2020,6496,.011381635,6496,.011381635,13181
13181,2021,6496,.011381635,6496,.011381635,13181
13181,2022,6496,.011381635,6496,.011381635,13181
13181,2023,6496,.011381635,6496,.011381635,13181
13183,2018,19524,.013888889,19524,.013888889,13183
13183,2019,19524,.013888889,19524,.013888889,13183
13183,2020,19524,.013888889,19524,.013888889,13183
13183,2021,19524,.013888889,19524,.013888889,13183
13183,2022,19524,.013888889,19524,.013888889,13183
13183,2023,19524,.013888889,19524,.013888889,13183
13185,2018,120640,.013888889,120640,.013888889,13185
13185,2019,120640,.013888889,120640,.013888889,13185
13185,2020,120640,.013888889,120640,.013888889,13185
13185,2021,120640,.013888889,120640,.013888889,13185
13185,2022,120640,.013888889,120640,.013888889,13185
13185,2023,120640,.013888889,120640,.013888889,13185
13187,2018,35490,.011443485,35490,.011443485,13187
13187,2019,35490,.011443485,35490,.011443485,13187
13187,2020,35490,.011443485,35490,.011443485,13187
13187,2021,35490,.011443485,35490,.011443485,13187
13187,2022,35490,.011443485,35490,.011443485,13187
13187,2023,35490,.011443485,35490,.011443485,13187
13189,2018,21810,.013888889,21810,.013888889,13189
13189,2019,21810,.013888889,21810,.013888889,13189
13189,2020,21810,.013888889,21810,.013888889,13189
13189,2021,21810,.013888889,21810,.013888889,13189
13189,2022,21810,.013888889,21810,.013888889,13189
13189,2023,21810,.013888889,21810,.013888889,13189
13191,2018,12905,.013888889,12905,.013888889,13191
13191,2019,12905,.013888889,12905,.013888889,13191
13191,2020,12905,.013888889,12905,.013888889,13191
